date and time,temperature,humidity,wind speed,cloud cover,amount of precipitation
17.04.2019 17:00,14.4,31,5,50%.,
17.04.2019 14:00,15.0,24,0,70 – 80%.,
17.04.2019 11:00,12.2,35,4,70 – 80%.,
17.04.2019 08:00,9.4,66,2,70 – 80%.,Trace of precipitation
17.04.2019 05:00,8.3,71,2,100%.,Trace of precipitation
17.04.2019 02:00,10.0,66,3,100%.,0.3
16.04.2019 23:00,12.2,49,7,100%.,
16.04.2019 20:00,15.6,26,7,70 – 80%.,
16.04.2019 17:00,16.7,20,5,20–30%.,
16.04.2019 14:00,15.6,18,7,20–30%.,
16.04.2019 11:00,11.1,26,11,20–30%.,
16.04.2019 08:00,7.2,35,9,20–30%.,
16.04.2019 05:00,6.7,38,9,no clouds,
16.04.2019 02:00,7.2,48,9,20–30%.,
15.04.2019 23:00,7.8,54,10,50%.,
15.04.2019 20:00,8.3,56,11,100%.,Trace of precipitation
15.04.2019 17:00,11.1,43,14,70 – 80%.,
15.04.2019 14:00,13.3,57,10,70 – 80%.,5.0
15.04.2019 11:00,16.7,78,6,70 – 80%.,Trace of precipitation
15.04.2019 08:00,15.0,87,3,70 – 80%.,15.0
15.04.2019 05:00,15.0,96,10,100%.,0.8
15.04.2019 02:00,14.4,93,7,100%.,Trace of precipitation
14.04.2019 23:00,13.3,100,4,100%.,Trace of precipitation
14.04.2019 20:00,15.0,93,4,100%.,Trace of precipitation
14.04.2019 17:00,17.8,84,5,100%.,
14.04.2019 14:00,18.3,81,7,100%.,
14.04.2019 11:00,13.9,90,4,70 – 80%.,
14.04.2019 08:00,14.4,97,2,Sky obscured by fog and/or other meteorological phenomena.,
14.04.2019 05:00,18.3,73,2,100%.,
14.04.2019 02:00,18.9,73,3,70 – 80%.,
13.04.2019 23:00,18.3,68,3,70 – 80%.,
13.04.2019 20:00,18.9,65,3,70 – 80%.,
13.04.2019 17:00,22.2,61,5,70 – 80%.,
13.04.2019 14:00,22.8,51,4,70 – 80%.,Trace of precipitation
13.04.2019 11:00,17.8,84,4,100%.,Trace of precipitation
13.04.2019 08:00,15.6,90,4,100%.,7.0
13.04.2019 05:00,15.6,86,5,100%.,0.8
13.04.2019 02:00,15.6,90,5,100%.,12.0
12.04.2019 23:00,13.9,90,3,100%.,8.0
12.04.2019 20:00,15.6,78,7,100%.,0.3
12.04.2019 17:00,18.9,61,10,100%.,
12.04.2019 14:00,11.7,66,7,70 – 80%.,Trace of precipitation
12.04.2019 11:00,8.9,74,6,100%.,Trace of precipitation
12.04.2019 08:00,7.8,68,4,100%.,Trace of precipitation
12.04.2019 05:00,8.9,33,4,100%.,
12.04.2019 02:00,8.3,37,3,100%.,
11.04.2019 23:00,8.3,42,2,100%.,
11.04.2019 20:00,8.3,48,4,100%.,
11.04.2019 17:00,10.6,28,2,100%.,
11.04.2019 14:00,9.4,28,0,100%.,
11.04.2019 11:00,5.6,41,2,100%.,
11.04.2019 08:00,5.0,41,4,70 – 80%.,
11.04.2019 05:00,4.4,47,5,100%.,
11.04.2019 02:00,6.1,45,6,50%.,
10.04.2019 23:00,8.3,42,7,70 – 80%.,
10.04.2019 20:00,11.1,37,6,20–30%.,
10.04.2019 17:00,14.4,29,8,20–30%.,
10.04.2019 14:00,13.3,36,9,20–30%.,
10.04.2019 11:00,11.7,43,8,50%.,
10.04.2019 08:00,10.0,52,7,20–30%.,
10.04.2019 05:00,10.0,50,6,no clouds,
10.04.2019 02:00,7.8,86,2,20–30%.,
09.04.2019 23:00,7.2,86,4,100%.,
09.04.2019 20:00,8.3,86,4,100%.,0.5
09.04.2019 17:00,8.3,83,5,100%.,
09.04.2019 14:00,10.0,71,4,100%.,
09.04.2019 11:00,8.3,83,5,100%.,
09.04.2019 05:00,6.7,93,3,100%.,
09.04.2019 02:00,7.8,89,4,100%.,
08.04.2019 23:00,8.9,86,8,100%.,
08.04.2019 20:00,13.3,65,9,70 – 80%.,
08.04.2019 17:00,25.6,39,5,70 – 80%.,
08.04.2019 14:00,21.7,57,4,70 – 80%.,
08.04.2019 11:00,16.7,75,4,70 – 80%.,
08.04.2019 08:00,12.2,90,3,100%.,6.0
08.04.2019 05:00,11.7,89,6,100%.,6.0
08.04.2019 02:00,12.8,77,6,100%.,Trace of precipitation
07.04.2019 23:00,13.3,65,4,100%.,
07.04.2019 20:00,13.3,62,4,70 – 80%.,
07.04.2019 17:00,14.4,58,7,70 – 80%.,
07.04.2019 14:00,17.2,38,6,70 – 80%.,
07.04.2019 11:00,15.6,41,4,50%.,
07.04.2019 08:00,10.6,71,0,50%.,
07.04.2019 05:00,8.3,74,2,no clouds,
07.04.2019 02:00,11.7,59,0,50%.,
06.04.2019 23:00,13.9,51,0,20–30%.,
06.04.2019 20:00,14.4,50,7,20–30%.,
06.04.2019 17:00,18.9,39,5,50%.,
06.04.2019 14:00,16.7,50,2,50%.,
06.04.2019 11:00,8.3,77,3,70 – 80%.,
06.04.2019 08:00,5.0,93,3,100%.,Trace of precipitation
06.04.2019 05:00,4.4,93,3,100%.,Trace of precipitation
06.04.2019 02:00,4.4,89,4,100%.,2.0
05.04.2019 23:00,3.9,89,3,100%.,0.5
05.04.2019 20:00,3.9,82,4,100%.,3.0
05.04.2019 17:00,3.9,76,4,100%.,1.0
05.04.2019 14:00,5.6,55,6,100%.,0.8
05.04.2019 11:00,4.4,43,5,100%.,
05.04.2019 08:00,3.9,36,5,100%.,
05.04.2019 05:00,3.9,30,4,100%.,
05.04.2019 02:00,5.6,24,5,70 – 80%.,
04.04.2019 23:00,8.9,25,5,50%.,
04.04.2019 20:00,12.2,21,8,70 – 80%.,
04.04.2019 17:00,14.4,22,9,50%.,
04.04.2019 14:00,12.8,23,7,50%.,
04.04.2019 11:00,8.9,32,8,70 – 80%.,
04.04.2019 08:00,6.7,34,7,70 – 80%.,
04.04.2019 05:00,8.3,31,5,50%.,
04.04.2019 02:00,10.0,22,7,20–30%.,
03.04.2019 23:00,11.7,22,10,20–30%.,
03.04.2019 20:00,17.2,12,10,no clouds,
03.04.2019 17:00,19.4,16,9,20–30%.,
03.04.2019 14:00,17.2,22,9,20–30%.,
03.04.2019 11:00,12.2,33,8,no clouds,
03.04.2019 08:00,6.1,68,6,20–30%.,Trace of precipitation
03.04.2019 05:00,5.6,73,8,100%.,Trace of precipitation
03.04.2019 02:00,5.0,86,7,100%.,Trace of precipitation
02.04.2019 23:00,5.6,79,7,100%.,Trace of precipitation
02.04.2019 20:00,7.2,58,6,100%.,
02.04.2019 17:00,8.3,44,6,70 – 80%.,
02.04.2019 14:00,9.4,36,6,70 – 80%.,
02.04.2019 11:00,8.3,39,6,50%.,
02.04.2019 08:00,5.0,55,3,70 – 80%.,
02.04.2019 05:00,3.3,39,3,50%.,
02.04.2019 02:00,3.9,41,2,50%.,
01.04.2019 23:00,5.0,30,3,20–30%.,
01.04.2019 20:00,6.7,26,5,20–30%.,
01.04.2019 17:00,7.2,25,6,20–30%.,
01.04.2019 14:00,6.7,31,10,20–30%.,
01.04.2019 11:00,3.3,44,9,20–30%.,
01.04.2019 08:00,1.1,52,8,20–30%.,
01.04.2019 05:00,1.7,50,7,no clouds,
01.04.2019 02:00,3.3,46,9,20–30%.,
31.03.2019 23:00,5.6,47,10,20–30%.,
31.03.2019 20:00,7.2,49,9,70 – 80%.,1.0
31.03.2019 17:00,8.9,63,6,100%.,1.0
31.03.2019 14:00,11.1,77,9,100%.,1.0
31.03.2019 11:00,15.0,67,2,70 – 80%.,Trace of precipitation
31.03.2019 08:00,11.1,75,6,70 – 80%.,
31.03.2019 05:00,10.6,83,5,100%.,
31.03.2019 01:00,11.1,80,7,100%.,
30.03.2019 22:00,11.7,66,6,100%.,
30.03.2019 19:00,12.2,62,7,70 – 80%.,
30.03.2019 16:00,15.6,50,9,70 – 80%.,
30.03.2019 13:00,16.7,46,9,70 – 80%.,
30.03.2019 10:00,15.0,56,6,70 – 80%.,
30.03.2019 07:00,7.8,83,5,70 – 80%.,
30.03.2019 04:00,8.9,80,2,100%.,
30.03.2019 01:00,12.8,69,2,70 – 80%.,
29.03.2019 22:00,13.9,62,0,70 – 80%.,
29.03.2019 19:00,14.4,60,4,100%.,Trace of precipitation
29.03.2019 16:00,14.4,58,4,100%.,Trace of precipitation
29.03.2019 13:00,13.3,51,4,100%.,Trace of precipitation
29.03.2019 10:00,11.7,55,4,100%.,Trace of precipitation
29.03.2019 07:00,9.4,66,3,100%.,Trace of precipitation
29.03.2019 04:00,8.3,71,4,70 – 80%.,
29.03.2019 01:00,8.9,63,4,100%.,Trace of precipitation
28.03.2019 22:00,8.3,61,4,100%.,
28.03.2019 19:00,7.2,66,5,70 – 80%.,
28.03.2019 16:00,8.3,50,7,70 – 80%.,
28.03.2019 13:00,9.4,44,6,70 – 80%.,
28.03.2019 10:00,7.8,44,5,50%.,
28.03.2019 07:00,3.9,65,2,20–30%.,
28.03.2019 04:00,2.8,65,2,no clouds,
28.03.2019 01:00,3.3,55,4,no clouds,
27.03.2019 22:00,3.3,55,4,20–30%.,
27.03.2019 19:00,3.9,46,5,70 – 80%.,
27.03.2019 16:00,6.1,35,5,70 – 80%.,
27.03.2019 13:00,6.7,27,4,70 – 80%.,
27.03.2019 10:00,3.9,31,6,20–30%.,
27.03.2019 07:00,1.7,34,4,no clouds,
27.03.2019 04:00,1.7,32,4,no clouds,
27.03.2019 01:00,3.3,29,5,no clouds,
26.03.2019 22:00,5.0,22,3,no clouds,
26.03.2019 19:00,7.2,16,6,no clouds,
26.03.2019 16:00,8.9,14,4,no clouds,
26.03.2019 13:00,7.2,18,6,20–30%.,
26.03.2019 10:00,5.0,19,5,20–30%.,
26.03.2019 07:00,1.1,31,7,20–30%.,
26.03.2019 04:00,1.7,28,5,no clouds,
26.03.2019 01:00,4.4,25,5,20–30%.,Trace of precipitation
25.03.2019 22:00,7.8,23,6,100%.,Trace of precipitation
25.03.2019 19:00,8.9,44,3,100%.,Trace of precipitation
25.03.2019 16:00,9.4,44,4,100%.,
25.03.2019 13:00,10.0,44,3,100%.,
25.03.2019 10:00,8.9,46,4,100%.,
25.03.2019 07:00,10.0,39,5,70 – 80%.,
25.03.2019 04:00,11.1,50,4,100%.,
25.03.2019 01:00,13.9,25,5,100%.,
24.03.2019 22:00,13.3,24,3,100%.,
24.03.2019 19:00,15.0,18,4,100%.,
24.03.2019 16:00,15.6,17,6,100%.,
24.03.2019 13:00,13.9,12,5,70 – 80%.,
24.03.2019 10:00,7.8,25,5,50%.,
24.03.2019 07:00,3.9,31,7,20–30%.,
24.03.2019 04:00,4.4,32,5,no clouds,
24.03.2019 01:00,5.0,30,5,no clouds,
23.03.2019 22:00,5.6,29,8,no clouds,
23.03.2019 19:00,6.7,26,12,no clouds,
23.03.2019 16:00,8.3,26,12,no clouds,
23.03.2019 13:00,7.2,39,13,20–30%.,
23.03.2019 10:00,3.3,52,9,70 – 80%.,
23.03.2019 07:00,1.7,59,9,70 – 80%.,Trace of precipitation
23.03.2019 04:00,1.7,57,12,70 – 80%.,Trace of precipitation
23.03.2019 01:00,2.8,62,11,100%.,
22.03.2019 22:00,5.6,60,9,70 – 80%.,
22.03.2019 19:00,7.2,52,9,50%.,Trace of precipitation
22.03.2019 16:00,8.9,42,13,70 – 80%.,Trace of precipitation
22.03.2019 13:00,7.2,63,11,100%.,2.0
22.03.2019 10:00,6.1,76,10,100%.,1.0
22.03.2019 07:00,6.1,89,8,100%.,9.0
22.03.2019 04:00,5.6,96,9,100%.,6.0
22.03.2019 01:00,5.6,89,13,100%.,12.0
21.03.2019 22:00,5.0,89,12,100%.,2.0
21.03.2019 19:00,5.0,86,9,100%.,4.0
21.03.2019 16:00,5.6,89,7,100%.,2.0
21.03.2019 13:00,6.1,86,6,100%.,4.0
21.03.2019 10:00,5.6,89,6,100%.,2.0
21.03.2019 07:00,5.0,82,4,100%.,Trace of precipitation
21.03.2019 04:00,5.0,79,5,100%.,
21.03.2019 01:00,6.7,68,3,100%.,
20.03.2019 22:00,6.7,65,3,70 – 80%.,
20.03.2019 19:00,6.7,60,7,70 – 80%.,
20.03.2019 16:00,9.4,28,9,70 – 80%.,
20.03.2019 13:00,10.6,31,7,70 – 80%.,
20.03.2019 10:00,8.3,34,4,70 – 80%.,
20.03.2019 07:00,3.3,73,4,20–30%.,
20.03.2019 04:00,3.3,68,2,no clouds,
20.03.2019 01:00,4.4,60,4,no clouds,
19.03.2019 22:00,5.6,43,2,50%.,
19.03.2019 19:00,6.7,40,3,20–30%.,
19.03.2019 16:00,8.9,25,6,70 – 80%.,
19.03.2019 13:00,8.9,28,2,70 – 80%.,
19.03.2019 10:00,4.4,45,3,20–30%.,
19.03.2019 07:00,2.8,57,4,no clouds,
19.03.2019 04:00,2.8,50,4,20–30%.,
19.03.2019 01:00,3.9,60,0,50%.,
18.03.2019 22:00,4.4,53,0,50%.,
18.03.2019 19:00,5.6,32,2,70 – 80%.,
18.03.2019 16:00,6.7,28,5,70 – 80%.,
18.03.2019 13:00,6.7,25,5,50%.,
18.03.2019 10:00,3.9,36,3,20–30%.,
18.03.2019 07:00,1.7,38,4,20–30%.,
18.03.2019 04:00,0.6,36,0,20–30%.,
18.03.2019 01:00,1.1,38,4,no clouds,
17.03.2019 22:00,2.2,35,7,no clouds,
17.03.2019 19:00,5.0,29,5,no clouds,
17.03.2019 16:00,7.2,23,5,20–30%.,
17.03.2019 13:00,5.6,28,6,50%.,
17.03.2019 10:00,2.2,40,6,70 – 80%.,
17.03.2019 07:00,1.7,46,4,50%.,
17.03.2019 04:00,1.7,42,6,20–30%.,
17.03.2019 01:00,2.8,34,5,20–30%.,
16.03.2019 22:00,4.4,40,10,70 – 80%.,
16.03.2019 19:00,6.1,38,9,70 – 80%.,
16.03.2019 16:00,8.9,30,6,20–30%.,
16.03.2019 13:00,8.9,32,9,70 – 80%.,
16.03.2019 10:00,7.2,49,11,70 – 80%.,
16.03.2019 07:00,7.8,50,6,50%.,
16.03.2019 04:00,10.0,44,7,20–30%.,
16.03.2019 01:00,13.3,40,7,20–30%.,7.0
15.03.2019 22:00,16.7,78,7,100%.,7.0
15.03.2019 19:00,14.4,72,4,100%.,
15.03.2019 16:00,16.1,65,6,70 – 80%.,
15.03.2019 13:00,21.7,55,6,70 – 80%.,Trace of precipitation
15.03.2019 10:00,15.6,67,4,70 – 80%.,Trace of precipitation
15.03.2019 07:00,9.4,86,5,70 – 80%.,Trace of precipitation
15.03.2019 04:00,8.9,83,4,70 – 80%.,
15.03.2019 01:00,8.9,80,5,70 – 80%.,
14.03.2019 22:00,8.9,77,6,70 – 80%.,
14.03.2019 19:00,9.4,69,8,70 – 80%.,
14.03.2019 16:00,11.1,53,6,70 – 80%.,
14.03.2019 13:00,12.2,47,5,70 – 80%.,
14.03.2019 10:00,9.4,52,2,70 – 80%.,
14.03.2019 07:00,5.6,73,3,70 – 80%.,
14.03.2019 04:00,5.6,65,4,70 – 80%.,
14.03.2019 01:00,5.6,49,3,100%.,
13.03.2019 22:00,5.0,67,4,100%.,
13.03.2019 19:00,4.4,68,5,100%.,
13.03.2019 16:00,5.0,51,7,100%.,
13.03.2019 13:00,7.2,37,4,70 – 80%.,
13.03.2019 10:00,3.9,45,3,70 – 80%.,
13.03.2019 07:00,0.6,56,3,50%.,
13.03.2019 04:00,0.6,52,0,no clouds,
13.03.2019 01:00,1.7,50,4,no clouds,
12.03.2019 22:00,2.8,42,7,no clouds,
12.03.2019 19:00,3.9,41,7,20–30%.,
12.03.2019 16:00,5.6,40,8,50%.,
12.03.2019 13:00,3.9,41,9,50%.,
12.03.2019 10:00,2.2,50,9,70 – 80%.,
12.03.2019 07:00,1.1,52,7,70 – 80%.,
12.03.2019 04:00,2.2,46,9,50%.,
12.03.2019 01:00,3.3,46,7,20–30%.,
11.03.2019 22:00,8.3,36,7,50%.,
11.03.2019 19:00,11.1,25,9,50%.,
11.03.2019 16:00,11.1,30,6,50%.,
11.03.2019 13:00,10.0,35,9,70 – 80%.,
11.03.2019 10:00,7.2,49,7,20–30%.,
11.03.2019 07:00,6.1,58,6,70 – 80%.,
11.03.2019 04:00,6.1,65,8,70 – 80%.,
11.03.2019 01:00,6.7,79,4,70 – 80%.,
10.03.2019 22:00,4.4,97,0,100%.,
10.03.2019 19:00,4.4,97,2,100%.,Trace of precipitation
10.03.2019 16:00,3.3,97,3,100%.,Trace of precipitation
10.03.2019 13:00,3.3,89,10,100%.,9.0
10.03.2019 10:00,2.2,93,7,100%.,7.0
10.03.2019 07:00,2.2,89,9,100%.,8.0
10.03.2019 04:00,2.2,79,9,100%.,1.0
10.03.2019 01:00,3.3,73,5,70 – 80%.,
09.03.2019 22:00,3.9,60,3,70 – 80%.,
09.03.2019 19:00,4.4,55,4,70 – 80%.,
09.03.2019 16:00,8.3,21,2,20–30%.,
09.03.2019 13:00,6.1,35,4,20–30%.,
09.03.2019 10:00,4.4,49,0,20–30%.,
09.03.2019 07:00,1.1,67,2,20–30%.,
09.03.2019 04:00,1.7,67,4,100%.,
09.03.2019 01:00,2.2,57,3,100%.,
08.03.2019 22:00,2.8,50,3,70 – 80%.,
08.03.2019 19:00,2.2,62,3,70 – 80%.,
08.03.2019 16:00,2.2,50,6,70 – 80%.,
08.03.2019 13:00,2.2,40,5,100%.,
08.03.2019 10:00,-1.1,45,2,70 – 80%.,
08.03.2019 07:00,-3.3,48,0,20–30%.,
08.03.2019 04:00,-3.3,48,3,70 – 80%.,
08.03.2019 01:00,-2.8,46,3,70 – 80%.,
07.03.2019 22:00,-1.7,41,4,50%.,
07.03.2019 19:00,-0.6,42,6,50%.,Trace of precipitation
07.03.2019 16:00,0.0,43,7,70 – 80%.,
07.03.2019 13:00,-2.2,43,6,70 – 80%.,
07.03.2019 10:00,-4.4,46,7,20–30%.,
07.03.2019 07:00,-7.2,47,4,20–30%.,
07.03.2019 04:00,-7.2,43,6,20–30%.,
07.03.2019 01:00,-6.7,41,5,no clouds,
06.03.2019 22:00,-5.6,48,6,20–30%.,
06.03.2019 19:00,-4.4,42,7,50%.,
06.03.2019 16:00,-3.3,31,10,70 – 80%.,
06.03.2019 13:00,-4.4,36,7,70 – 80%.,
06.03.2019 10:00,-5.6,38,8,20–30%.,
06.03.2019 07:00,-7.2,51,7,20–30%.,
06.03.2019 04:00,-6.1,54,6,20–30%.,
06.03.2019 01:00,-3.9,60,8,70 – 80%.,
05.03.2019 22:00,-2.2,39,7,50%.,
05.03.2019 19:00,-1.7,36,8,20–30%.,
05.03.2019 16:00,-0.6,36,8,20–30%.,
05.03.2019 13:00,-2.2,43,7,20–30%.,
05.03.2019 10:00,-3.3,40,5,20–30%.,
05.03.2019 07:00,-5.6,46,4,20–30%.,
05.03.2019 04:00,-5.6,48,6,50%.,
05.03.2019 01:00,-3.9,55,8,70 – 80%.,
04.03.2019 22:00,-0.6,47,6,70 – 80%.,
04.03.2019 19:00,1.1,44,8,20–30%.,
04.03.2019 16:00,3.3,44,7,50%.,
04.03.2019 13:00,2.8,54,7,70 – 80%.,
04.03.2019 10:00,1.7,76,6,100%.,
04.03.2019 07:00,1.1,85,6,100%.,6.0
04.03.2019 04:00,0.6,96,4,100%.,6.0
04.03.2019 01:00,0.0,96,6,100%.,15.0
03.03.2019 22:00,0.0,96,5,100%.,7.0
03.03.2019 19:00,0.6,92,3,100%.,2.0
03.03.2019 16:00,4.4,51,5,100%.,
03.03.2019 13:00,5.0,45,3,70 – 80%.,
03.03.2019 10:00,3.3,48,3,70 – 80%.,
03.03.2019 07:00,2.2,62,5,70 – 80%.,
03.03.2019 04:00,2.8,73,3,70 – 80%.,
03.03.2019 01:00,3.3,73,4,70 – 80%.,
02.03.2019 22:00,3.9,73,4,70 – 80%.,
02.03.2019 19:00,3.9,70,4,70 – 80%.,
02.03.2019 16:00,4.4,65,0,70 – 80%.,
02.03.2019 13:00,2.2,76,4,100%.,1.0
02.03.2019 10:00,0.6,82,4,100%.,1.0
02.03.2019 07:00,-1.1,92,5,100%.,10.0
02.03.2019 04:00,-0.6,92,5,100%.,5.0
02.03.2019 01:00,0.6,85,6,100%.,Trace of precipitation
01.03.2019 22:00,1.1,73,7,100%.,
01.03.2019 19:00,0.6,78,6,100%.,
01.03.2019 16:00,0.6,78,6,100%.,
01.03.2019 13:00,-0.6,82,5,100%.,0.3
01.03.2019 10:00,-2.2,88,6,100%.,0.3
01.03.2019 07:00,-3.3,88,3,100%.,2.0
01.03.2019 04:00,-1.1,56,4,100%.,
01.03.2019 01:00,-1.1,49,5,100%.,
28.02.2019 22:00,-0.6,35,5,70 – 80%.,
28.02.2019 19:00,0.6,38,6,70 – 80%.,
28.02.2019 16:00,1.7,38,5,70 – 80%.,
28.02.2019 13:00,0.6,47,7,50%.,
28.02.2019 10:00,-0.6,54,9,50%.,
28.02.2019 07:00,-1.7,82,4,100%.,0.8
28.02.2019 04:00,-2.2,88,3,100%.,0.5
28.02.2019 01:00,-2.8,78,3,100%.,
27.02.2019 22:00,-1.7,63,4,100%.,
27.02.2019 19:00,-2.8,51,3,100%.,
27.02.2019 16:00,-2.2,51,5,70 – 80%.,
27.02.2019 13:00,-3.3,55,6,100%.,
27.02.2019 10:00,-3.9,46,4,100%.,
27.02.2019 07:00,-4.4,42,3,100%.,
27.02.2019 04:00,-4.4,44,5,100%.,
27.02.2019 01:00,-3.9,44,5,100%.,
26.02.2019 22:00,-2.8,41,7,50%.,
26.02.2019 19:00,-1.1,38,8,50%.,
26.02.2019 16:00,2.2,32,10,50%.,
26.02.2019 13:00,1.1,32,7,50%.,
26.02.2019 10:00,-1.7,41,6,70 – 80%.,
26.02.2019 07:00,-3.3,42,8,20–30%.,
26.02.2019 04:00,-3.3,46,9,no clouds,
26.02.2019 01:00,-2.8,43,10,no clouds,
25.02.2019 22:00,-1.1,43,15,no clouds,
25.02.2019 19:00,1.7,32,14,20–30%.,
25.02.2019 16:00,5.0,27,14,20–30%.,
25.02.2019 13:00,4.4,29,11,50%.,
25.02.2019 10:00,3.3,33,12,50%.,
25.02.2019 07:00,2.8,36,12,50%.,Trace of precipitation
25.02.2019 04:00,4.4,36,12,70 – 80%.,Trace of precipitation
25.02.2019 01:00,6.1,35,12,70 – 80%.,
24.02.2019 22:00,7.8,44,12,100%.,
24.02.2019 19:00,7.8,79,6,70 – 80%.,
24.02.2019 16:00,7.8,86,7,100%.,
24.02.2019 13:00,6.1,93,2,100%.,6.0
24.02.2019 10:00,3.3,97,5,100%.,6.0
24.02.2019 07:00,2.8,96,9,100%.,13.0
24.02.2019 04:00,2.2,93,6,100%.,2.0
24.02.2019 01:00,1.7,93,5,100%.,Trace of precipitation
23.02.2019 22:00,3.3,76,4,100%.,Trace of precipitation
23.02.2019 19:00,2.8,70,4,100%.,
23.02.2019 16:00,3.3,57,4,100%.,
23.02.2019 13:00,3.3,55,4,100%.,
23.02.2019 10:00,1.7,59,4,70 – 80%.,
23.02.2019 07:00,0.0,61,3,70 – 80%.,
23.02.2019 04:00,1.1,56,4,70 – 80%.,
23.02.2019 01:00,2.2,59,3,100%.,
22.02.2019 22:00,3.3,52,4,70 – 80%.,
22.02.2019 19:00,5.0,45,5,100%.,
22.02.2019 16:00,5.6,47,6,100%.,
22.02.2019 13:00,5.6,47,5,100%.,
22.02.2019 10:00,4.4,49,7,70 – 80%.,
22.02.2019 07:00,3.9,48,7,100%.,
22.02.2019 04:00,3.9,53,7,100%.,
22.02.2019 01:00,5.6,45,7,100%.,
21.02.2019 22:00,7.8,51,5,70 – 80%.,
21.02.2019 19:00,8.9,52,2,50%.,
21.02.2019 16:00,10.6,50,5,50%.,
21.02.2019 13:00,8.3,63,5,70 – 80%.,
21.02.2019 10:00,5.0,76,5,50%.,
21.02.2019 07:00,1.1,97,2,100%.,1.0
21.02.2019 04:00,1.1,92,3,100%.,1.0
21.02.2019 01:00,0.0,96,6,100%.,12.0
20.02.2019 22:00,-0.6,89,5,100%.,3.0
20.02.2019 19:00,-1.7,89,4,100%.,5.0
20.02.2019 16:00,-1.1,82,4,100%.,2.0
20.02.2019 13:00,-3.3,88,0,,1.0
20.02.2019 10:00,-1.7,49,4,100%.,
20.02.2019 07:00,-2.8,46,4,100%.,
20.02.2019 04:00,-2.2,41,2,100%.,
20.02.2019 01:00,-1.7,36,4,100%.,
19.02.2019 22:00,0.0,38,5,100%.,
19.02.2019 19:00,0.6,33,5,70 – 80%.,
19.02.2019 16:00,2.2,32,4,70 – 80%.,
19.02.2019 13:00,0.0,36,6,70 – 80%.,
19.02.2019 10:00,-3.3,48,7,70 – 80%.,
19.02.2019 07:00,-4.4,57,8,50%.,
19.02.2019 04:00,-3.9,55,6,20–30%.,
19.02.2019 01:00,-3.3,53,6,20–30%.,
18.02.2019 22:00,-2.2,53,9,20–30%.,
18.02.2019 19:00,0.0,56,10,50%.,Trace of precipitation
18.02.2019 16:00,4.4,55,10,70 – 80%.,Trace of precipitation
18.02.2019 13:00,4.4,77,7,70 – 80%.,0.3
18.02.2019 10:00,1.7,93,3,100%.,0.3
18.02.2019 07:00,1.1,92,4,100%.,2.0
18.02.2019 04:00,0.6,92,5,100%.,0.3
18.02.2019 01:00,0.6,89,4,100%.,1.0
17.02.2019 22:00,1.7,67,3,100%.,0.3
17.02.2019 19:00,1.1,54,4,100%.,
17.02.2019 16:00,1.7,44,3,100%.,
17.02.2019 13:00,1.7,38,0,70 – 80%.,
17.02.2019 10:00,-1.1,49,6,50%.,
17.02.2019 07:00,-3.3,55,7,20–30%.,
17.02.2019 04:00,-2.2,58,6,20–30%.,
17.02.2019 01:00,-0.6,52,5,70 – 80%.,
16.02.2019 22:00,1.7,48,6,50%.,
16.02.2019 19:00,3.3,44,7,no clouds,
16.02.2019 16:00,6.1,38,7,20–30%.,
16.02.2019 13:00,5.0,38,7,20–30%.,
16.02.2019 10:00,2.2,48,8,20–30%.,
16.02.2019 07:00,1.7,50,8,70 – 80%.,
16.02.2019 04:00,3.9,53,6,70 – 80%.,
16.02.2019 01:00,6.7,49,6,100%.,
15.02.2019 22:00,10.6,64,2,70 – 80%.,
15.02.2019 19:00,10.6,66,3,70 – 80%.,
15.02.2019 16:00,11.7,64,4,70 – 80%.,
15.02.2019 13:00,10.0,68,4,70 – 80%.,
15.02.2019 10:00,8.3,74,5,100%.,
15.02.2019 07:00,7.8,79,6,100%.,
15.02.2019 04:00,6.1,76,5,50%.,
15.02.2019 01:00,5.0,67,4,100%.,
14.02.2019 22:00,5.6,53,3,100%.,
14.02.2019 19:00,6.1,35,4,70 – 80%.,
14.02.2019 16:00,7.2,34,4,70 – 80%.,
14.02.2019 13:00,5.0,41,4,50%.,
14.02.2019 10:00,1.7,50,9,20–30%.,
14.02.2019 07:00,0.6,49,7,70 – 80%.,
14.02.2019 04:00,0.6,56,8,20–30%.,
14.02.2019 01:00,1.1,59,6,100%.,
13.02.2019 22:00,1.1,48,7,70 – 80%.,
13.02.2019 19:00,1.7,48,8,20–30%.,Trace of precipitation
13.02.2019 16:00,3.9,45,11,70 – 80%.,
13.02.2019 13:00,4.4,45,11,70 – 80%.,
13.02.2019 10:00,4.4,58,8,50%.,
13.02.2019 07:00,2.8,86,3,70 – 80%.,0.5
13.02.2019 04:00,1.1,92,4,100%.,0.5
13.02.2019 01:00,1.7,96,7,100%.,7.0
12.02.2019 22:00,1.1,92,7,100%.,4.0
12.02.2019 19:00,1.1,89,7,100%.,7.0
12.02.2019 16:00,-1.7,89,8,100%.,3.0
12.02.2019 13:00,-2.2,85,8,100%.,5.0
12.02.2019 10:00,-3.3,78,7,100%.,0.8
12.02.2019 07:00,-0.6,40,6,100%.,
12.02.2019 04:00,0.0,33,9,100%.,
12.02.2019 01:00,0.6,56,4,100%.,
11.02.2019 22:00,1.7,54,2,70 – 80%.,
